"Enriched_in"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"up_in_IPF1"	"GO_BP"	"15671"	"oxygen transport "	5	74	5	1894	5.4054054054054	0.263991552270327	0.000190704347960292	0.0290506290059512	20.4756756756757	"P02042;P07738;P68871;P69891;P69905"
"up_in_IPF1"	"GO_CC"	"31838"	"haptoglobin-hemoglobin complex "	5	74	5	1894	5.4054054054054	0.263991552270327	0.000190704347960292	0.00305055572830795	20.4756756756757	"P00738;P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_MF"	"4867"	"serine-type endopeptidase inhibitor activity "	8	74	28	1894	9.45945945945946	1.47835269271383	0.000211465503916421	0.00771849089294936	6.39864864864865	"P01023;P05546;P08697;P19827;P50454;Q06033;Q14624;Q5T985"
"up_in_IPF1"	"GO_BP"	"42744"	"hydrogen peroxide catabolic process "	6	74	14	1894	6.75675675675676	0.739176346356917	0.000473664775582284	0.0540275689849508	9.14092664092664	"P02042;P04040;P32119;P68871;P69891;P69905"
"up_in_IPF1"	"GO_BP"	"6955"	"immune response "	8	74	34	1894	9.45945945945946	1.79514255543823	0.000591111258041037	0.0540275689849508	5.26947535771065	"P00491;P01024;P01619;P01700;P01706;P01780;A0A075B6K4;A0A087WSY6"
"up_in_IPF1"	"GO_CC"	"5788"	"endoplasmic reticulum lumen "	12	74	86	1894	14.8648648648649	4.54065469904963	0.000655998885322493	0.00776265347631617	3.27372721558768	"O14791;P01024;P02452;P02647;P02671;P02679;P04114;P05546;P05997;P50454;Q05707;A0A087X0K0"
"up_in_IPF1"	"GO_BP"	"30212"	"hyaluronan metabolic process "	4	74	4	1894	4.05405405405405	0.211193241816262	0.00153880471621119	0.117205625884752	19.1959459459459	"P19827;Q06033;Q14624;Q5T985"
"up_in_IPF1"	"GO_MF"	"43177"	"organic acid binding "	4	74	4	1894	4.05405405405405	0.211193241816262	0.00153880471621119	0.0374442480944723	19.1959459459459	"P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_MF"	"5344"	"oxygen carrier activity "	4	74	4	1894	4.05405405405405	0.211193241816262	0.00153880471621119	0.0374442480944723	19.1959459459459	"P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_BP"	"42542"	"response to hydrogen peroxide "	5	74	12	1894	5.4054054054054	0.633579725448786	0.00225920126329754	0.129056872165872	8.53153153153153	"P00738;P02452;P04040;P68871;P69905"
"up_in_IPF1"	"GO_BP"	"30199"	"collagen fibril organization "	5	74	12	1894	5.4054054054054	0.633579725448786	0.00225920126329754	0.129056872165872	8.53153153153153	"P02452;P05997;P08697;P50454;Q05707"
"up_in_IPF1"	"GO_CC"	"71682"	"endocytic vesicle lumen "	5	74	12	1894	5.4054054054054	0.633579725448786	0.00225920126329754	0.0189071956200165	8.53153153153153	"P00738;P02647;P04114;P68871;P69905"
"up_in_IPF1"	"GO_CC"	"5833"	"hemoglobin complex "	4	74	5	1894	4.05405405405405	0.263991552270327	0.00239668676873449	0.0189071956200165	15.3567567567568	"P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_CC"	"14731"	"spectrin-associated cytoskeleton "	4	74	5	1894	4.05405405405405	0.263991552270327	0.00239668676873449	0.0189071956200165	15.3567567567568	"P02549;P11171;P11277;P16157"
"up_in_IPF1"	"GO_CC"	"5577"	"fibrinogen complex "	4	74	5	1894	4.05405405405405	0.263991552270327	0.00239668676873449	0.0189071956200165	15.3567567567568	"P02671;P02675;P02679;P08697"
"up_in_IPF1"	"GO_MF"	"19825"	"oxygen binding "	4	74	5	1894	4.05405405405405	0.263991552270327	0.00239668676873449	0.0499880383193193	15.3567567567568	"P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_CC"	"9898"	"cytoplasmic side of plasma membrane "	6	74	24	1894	6.75675675675676	1.26715945089757	0.0036182744847009	0.0270418408856593	5.33220720720721	"P02549;P02730;P11171;P11277;P16157;P24666"
"up_in_IPF1"	"GO_BP"	"6953"	"acute-phase response "	5	74	15	1894	5.4054054054054	0.791974656810982	0.00442111046097924	0.202207397824086	6.82522522522523	"P00738;P01023;P08697;Q14624;A0A096LPE2"
"up_in_IPF1"	"GO_BP"	"98869"	"cellular oxidant detoxification "	4	74	7	1894	4.05405405405405	0.369588173178458	0.00486713649029529	0.202207397824086	10.969111969112	"P02042;P68871;P69891;P69905"
"up_in_IPF1"	"GO_BP"	"16064"	"immunoglobulin mediated immune response "	4	74	7	1894	4.05405405405405	0.369588173178458	0.00486713649029529	0.202207397824086	10.969111969112	"P0DOY3;P01780;A0A0A0MS15;A0A0B4J1X5"
"up_in_IPF1"	"GO_CC"	"34361"	"very-low-density lipoprotein particle "	4	74	8	1894	4.05405405405405	0.422386483632524	0.00651535089670116	0.0462589913665782	9.59797297297297	"O14791;P02647;P04114;K7ER74"
"up_in_IPF1"	"GO_BP"	"42730"	"fibrinolysis "	4	74	9	1894	4.05405405405405	0.475184794086589	0.0084577805699432	0.322100476705337	8.53153153153153	"P02671;P02675;P02679;P08697"
"up_in_IPF1"	"GO_MF"	"20037"	"heme binding "	5	74	21	1894	5.4054054054054	1.10876451953537	0.0121922885653897	0.184138413091628	4.87516087516088	"P02042;P04040;P68871;P69891;P69905"
"up_in_IPF1"	"GO_BP"	"90277"	"positive regulation of peptide hormone secretion "	3	74	3	1894	2.7027027027027	0.158394931362196	0.0126122200747691	0.411698898154962	17.0630630630631	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"6782"	"protoporphyrinogen IX biosynthetic process "	3	74	3	1894	2.7027027027027	0.158394931362196	0.0126122200747691	0.411698898154962	17.0630630630631	"P13716;A0A1B0GVN9;F5H345"
"up_in_IPF1"	"GO_CC"	"170014"	"ankyrin-1 complex "	3	74	3	1894	2.7027027027027	0.158394931362196	0.0126122200747691	0.0850048175702784	17.0630630630631	"P02730;P16157;P16452"
"up_in_IPF1"	"GO_MF"	"30492"	"hemoglobin binding "	3	74	3	1894	2.7027027027027	0.158394931362196	0.0126122200747691	0.184138413091628	17.0630630630631	"P00738;P02730;P68871"
"up_in_IPF1"	"GO_MF"	"31721"	"hemoglobin alpha binding "	3	74	3	1894	2.7027027027027	0.158394931362196	0.0126122200747691	0.184138413091628	17.0630630630631	"P02042;P68871;P69891"
"up_in_IPF1"	"GO_BP"	"8203"	"cholesterol metabolic process "	4	74	12	1894	4.05405405405405	0.633579725448786	0.0161471599400735	0.46120325578835	6.39864864864865	"O14791;P02647;P04040;P04114"
"up_in_IPF1"	"GO_BP"	"6869"	"lipid transport "	4	74	12	1894	4.05405405405405	0.633579725448786	0.0161471599400735	0.46120325578835	6.39864864864865	"O14791;K7ER74;B0YIW2;V9GYM3"
"up_in_IPF1"	"GO_CC"	"31091"	"platelet alpha granule "	3	74	4	1894	2.7027027027027	0.211193241816262	0.0184666559311798	0.111097472528748	12.7972972972973	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_CC"	"5886"	"plasma membrane "	28	74	462	1894	36.4864864864865	24.3928194297782	0.0187770376104926	0.111097472528748	1.495787995788	"P00918;P01024;P01619;P01700;P01706;P01871;P02549;P02647;P02671;P02675;P02679;P02730;P04114;P0DOY3;P11166;P11171;P11277;P16157;P16452;P30043;P36269;P48426;Q14624;P01780;A0A075B6K4;A0A087WSY6;A0A0A0MS15;A0A0B4J1X5"
"up_in_IPF1"	"GO_BP"	"65003"	"protein-containing complex assembly "	5	74	25	1894	5.4054054054054	1.31995776135164	0.0204717892130471	0.480569706776894	4.09513513513514	"P02671;P02675;P02679;P11166;P11171"
"up_in_IPF1"	"GO_BP"	"10466"	"negative regulation of peptidase activity "	4	74	14	1894	4.05405405405405	0.739176346356917	0.0228834904790652	0.480569706776894	5.48455598455599	"P19827;Q06033;Q14624;Q5T985"
"up_in_IPF1"	"GO_BP"	"42157"	"lipoprotein metabolic process "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"O14791;B0YIW2;V9GYM3"
"up_in_IPF1"	"GO_BP"	"72378"	"blood coagulation, fibrin clot formation "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"2000352"	"negative regulation of endothelial cell apoptotic process "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"31639"	"plasminogen activation "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"45921"	"positive regulation of exocytosis "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"51258"	"protein polymerization "	3	74	5	1894	2.7027027027027	0.263991552270327	0.0252377964171673	0.480569706776894	10.2378378378378	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_MF"	"5102"	"signaling receptor binding "	6	74	41	1894	6.75675675675676	2.16473072861668	0.0255977414190549	0.338683759252462	3.12129202373105	"P01023;P01024;P02647;P02671;P02675;P02679"
"up_in_IPF1"	"GO_CC"	"31093"	"platelet alpha granule lumen "	5	74	27	1894	5.4054054054054	1.42555438225977	0.0256518571050246	0.142672874484349	3.79179179179179	"P01023;P02671;P02675;P02679;P08697"
"up_in_IPF1"	"GO_CC"	"62023"	"collagen-containing extracellular matrix "	12	74	143	1894	14.8648648648649	7.55015839493136	0.0261232023703738	0.142672874484349	1.96881496881497	"P01023;P02452;P02647;P02671;P02675;P02679;P05997;P08697;P19827;P50454;Q05707;Q14624"
"up_in_IPF1"	"GO_MF"	"5200"	"structural constituent of cytoskeleton "	6	74	42	1894	6.75675675675676	2.21752903907075	0.0278370213084216	0.338683759252462	3.04697554697555	"P02549;P11171;P11277;P16157;P16452;Q13509"
"up_in_IPF1"	"GO_BP"	"34116"	"positive regulation of heterotypic cell-cell adhesion "	3	74	6	1894	2.7027027027027	0.316789862724393	0.0328514996333116	0.577428282016284	8.53153153153153	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"45907"	"positive regulation of vasoconstriction "	3	74	6	1894	2.7027027027027	0.316789862724393	0.0328514996333116	0.577428282016284	8.53153153153153	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"9410"	"response to xenobiotic stimulus "	5	74	30	1894	5.4054054054054	1.58394931362196	0.0347864558756915	0.588792975377446	3.41261261261261	"P00491;P02452;P04040;P13716;P40261"
"up_in_IPF1"	"GO_BP"	"1900026"	"positive regulation of substrate adhesion-dependent cell spreading "	4	74	18	1894	4.05405405405405	0.950369588173178	0.0402675814688686	0.649849814378785	4.26576576576577	"P02647;P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors "	3	74	7	1894	2.7027027027027	0.369588173178458	0.0412377343916515	0.649849814378785	7.31274131274131	"P02671;P02675;P02679"
"up_in_IPF1"	"GO_BP"	"10951"	"negative regulation of endopeptidase activity "	4	74	19	1894	4.05405405405405	1.00316789862724	0.0454147471108473	0.691817980988574	4.04125177809388	"P01023;P05546;P08697;P50454"
"up_in_IPF1"	"KEGG_pathway"	"hsa04610"	"Complement and coagulation cascades - Homo sapiens (human)"	7	74	28	1894	8.10810810810811	1.47835269271383	0.00124668070346739	0.112201263312065	5.48455598455599	"P01023;P02671;P02675;P02679;P05546;P08697;P01024"
"up_in_IPF1"	"KEGG_pathway"	"hsa05143"	"African trypanosomiasis - Homo sapiens (human)"	4	74	7	1894	4.05405405405405	0.369588173178458	0.00486713649029529	0.433175147636281	10.969111969112	"P69905;P68871;P02647;O14791"
